Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Europe,Greece,Piraeus Bank SA,Financials,429102673,68917210,0.8,0.8,Greece
Europe,Greece,Public Power Corp,Utilities,39999291,6424196,0.11,0.11,Greece
Europe,Greece,Titan Cement Co SA,Industrials,37099405,5958452,0.14,0.13,Greece
Europe,Guernsey C. I.,Assura Group Ld,Financials,24252058,3895068,,0.4,United Kingdom
Europe,Guernsey C. I.,Puma Brandenburg Ltd,Financials,22889011,3676152,0.93,0.93,Gurensey
Asia,Hong Kong,AAC Acoustic Technology Holdings Inc,Industrials,35095407,5636594,0.48,0.48,Cayman Islands
Asia,Hong Kong,Agile Property Holdings Ltd,Financials,70131249,11263621,0.32,0.32,Cayman Islands
Asia,Hong Kong,Asia Satellite Telecommunications Holdings Ltd,Telecommunications,1382234,221997,0.03,0.03,Bermuda
Asia,Hong Kong,ASM Pacific Technology,Technology,10387432,1668302,0.08,0.08,Hong Kong
Asia,Hong Kong,Bank of East Asia Ltd,Financials,12200828,1959547,0.02,0.02,Hong Kong
Asia,Hong Kong,Beijing Enterprises Holdings Ltd,Industrials,6025138,967684,0.07,0.07,Hong Kong
Asia,Hong Kong,BOC Hong Kong Holdings Ltd,Financials,210307423,33777000,0.12,0.12,Hong Kong
Asia,Hong Kong,Brilliance China Automotive Holdings Ltd,Consumer Goods,2391528,384098,0.06,0.06,Bermuda
Asia,Hong Kong,Cafe de Coral Holdings Ltd,Consumer Services,6038006,969750,0.11,0.11,Bermuda
Asia,Hong Kong,Cathay Pacific Airways Ltd,Consumer Services,18216989,2925789,0.03,0.03,Hong Kong
Asia,Hong Kong,Chaoda Modern Agriculture,Consumer Goods,5050564,811160,0.05,0.05,Hong Kong
Asia,Hong Kong,Chen Hsong Holdings,Industrials,17323379,2782269,0.72,0.72,Bermuda
Asia,Hong Kong,Cheung Kong Holdings Ltd,Financials,345901234,55554415,0.2,0.2,Hong Kong
Asia,Hong Kong,Cheung Kong Infrastructure Holdings Ltd,Industrials,157819040,25346959,0.36,0.36,Bermuda
Asia,Hong Kong,China Everbright Ltd,Financials,8319840,1336231,0.07,0.07,Hong Kong
Asia,Hong Kong,China Insurance International Holdings Co Ltd,Financials,175540439,28193153,1.67,1.67,Hong Kong
Asia,Hong Kong,China LotSynergy Holdings Ltd,Financials,28340710,4551737,1.13,1.13,Bermuda
Asia,Hong Kong,China Mengniu Dairy Co Ltd,Consumer Goods,129960651,20872686,0.58,0.58,Cayman Islands
Asia,Hong Kong,China Merchants Holdings International Co Ltd,Industrials,21075705,3384921,0.04,0.04,Hong Kong
Asia,Hong Kong,China Mobile Ltd,Telecommunications,693179745,111330032,0.07,0.07,Hong Kong
Asia,Hong Kong,China National Aviation Co Ltd,Consumer Services,2457092,394628,0.03,0.03,Hong Kong
Asia,Hong Kong,China Netcom Group Corp Hong Kong Ltd,Telecommunications,21753406,3493765,0.02,0.02,Hong Kong
Asia,Hong Kong,China Overseas Land & Investment Ltd,Financials,44247823,7106543,0.08,0.08,Hong Kong
Asia,Hong Kong,China Resources Enterprise,Industrials,31906163,5124377,0.08,0.08,Hong Kong
Asia,Hong Kong,China Resources Power Holdings Co,Utilities,15273161,2452988,0.04,0.04,Hong Kong
Asia,Hong Kong,China Solar Energy Holdings Ltd,Industrials,18973865,3047350,0.8,0.8,Bermuda
Asia,Hong Kong,China Ting Group Holdings Ltd,Consumer Goods,47858974,7686522,1.48,1.48,Cayman Islands
Asia,Hong Kong,China Travel International Inv HK,Consumer Services,49746799,7989721,0.43,0.43,Hong Kong
Asia,Hong Kong,China Unicom Ltd,Telecommunications,244062465,39198321,0.21,0.21,Hong Kong
Asia,Hong Kong,China Water Affairs Group Ltd,Utilities,47554751,7637661,2.2,2.2,Bermuda
Asia,Hong Kong,Chinese Estates Holdings Ltd,Financials,10482700,1683603,0.06,0.06,Bermuda
Asia,Hong Kong,Chong Hing Bank Ltd,Financials,3230809,518893,0.05,0.05,Hong Kong
Asia,Hong Kong,CITIC International Financial Holdings Ltd,Financials,13707569,2201542,0.08,0.08,Hong Kong
Asia,Hong Kong,Citic Pacific Ltd,Industrials,36163993,5808217,0.08,0.08,Hong Kong
Asia,Hong Kong,CLP Holdings Ltd,Utilities,44169277,7093928,0.04,0.04,Hong Kong
Asia,Hong Kong,CNOOC Ltd,Oil & Gas,303996217,48824145,0.12,0.12,Hong Kong
Asia,Hong Kong,CNPC Hong Kong Ltd,Oil & Gas,81081572,13022328,0.49,0.49,Bermuda
Asia,Hong Kong,Cofco International Ltd,Consumer Goods,274571239,44098266,2.44,2.44,Bermuda
Asia,Hong Kong,COSCO Pacific Ltd,Industrials,64214260,10313307,0.2,0.2,Bermuda
Asia,Hong Kong,Dah Sing Banking Group Ltd,Financials,3846344,617753,0.03,0.03,Hong Kong
Asia,Hong Kong,Dah Sing Financial Holdings Ltd,Financials,40902162,6569204,0.29,0.29,Hong Kong
Asia,Hong Kong,Denway Motors Ltd,Consumer Goods,12816005,2058350,0.07,0.07,Hong Kong
Asia,Hong Kong,Embry Holdings Ltd,Consumer Goods,696829,111916,0.04,0.04,Cayman Islands
Asia,Hong Kong,Esprit Holdings Ltd,Consumer Services,254917821,40941775,0.3,0.3,Bermuda
Asia,Hong Kong,First Pacific Co,Consumer Goods,7102488,1140715,0.07,0.07,Bermuda
Asia,Hong Kong,Fountain SET Hldgs,Consumer Goods,1829878,293893,0.13,0.13,Hong Kong
Asia,Hong Kong,Foxconn International Holdings Ltd,Technology,65586769,10533743,0.05,0.05,Cayman Islands
Asia,Hong Kong,Fubon Bank Hong Kong Ltd,Financials,1128633,181267,0.03,0.03,Hong Kong
Asia,Hong Kong,Galaxy Entertainment Group Ltd,Consumer Services,10520008,1689595,0.06,0.06,Hong Kong
Asia,Hong Kong,Giordano International Ltd,Consumer Services,7484834,1202122,0.15,0.15,Bermuda
Asia,Hong Kong,Global Bio-Chem Technology Group Co Ltd,Consumer Goods,3939167,632661,0.08,0.08,Cayman Islands
Asia,Hong Kong,GOME Electrical Appliances Holdings Ltd,Consumer Services,29301412,4706034,0.2,0.2,Bermuda
Asia,Hong Kong,Good Fellow Group Ltd,Consumer Goods,119927639,19261307,3.0,3.0,Bermuda
Asia,Hong Kong,Great Eagle Holdings Ltd,Consumer Services,7598956,1220451,0.07,0.07,Bermuda
Asia,Hong Kong,Guangdong Investment Ltd,Utilities,4920404,790255,0.03,0.03,Hong Kong
Asia,Hong Kong,Guangzhou Investment Co Ltd,Financials,6851823,1100456,0.06,0.06,Hong Kong
Asia,Hong Kong,Guoco Group Ltd,Financials,12758123,2049053,0.05,0.05,Bermuda
Asia,Hong Kong,Hang Lung Group Ltd,Financials,62492225,10036735,0.25,0.25,Hong Kong
Asia,Hong Kong,Hang Lung Properties Ltd,Financials,50832744,8164132,0.08,0.08,Hong Kong
Asia,Hong Kong,Hang Seng Bank Ltd,Financials,99594667,15995674,0.06,0.06,Hong Kong
Asia,Hong Kong,Henderson Investment Ltd,Industrials,19672147,3159499,0.06,0.06,Hong Kong
Asia,Hong Kong,Henderson Land Development Co Ltd,Financials,42667931,6852800,0.07,0.07,Hong Kong
Asia,Hong Kong,Hengan International Group Co Ltd,Consumer Goods,108710674,17459776,0.65,0.65,Cayman Islands
Asia,Hong Kong,Hong Kong & China Gas Co,Utilities,104075012,16715252,0.14,0.14,Hong Kong
Asia,Hong Kong,Hong Kong Aircraft Engineerg,Industrials,5227500,839577,0.04,0.04,Hong Kong
Asia,Hong Kong,Hong Kong Exchanges and Clearing Ltd,Financials,198371378,31859979,0.27,0.27,Hong Kong
Asia,Hong Kong,Hongkong & Shanghai Hotels/The,Consumer Services,9462543,1519758,0.06,0.06,Hong Kong
Asia,Hong Kong,HongKong Electric Holdings,Utilities,269721197,43319312,0.41,0.41,Hong Kong
Asia,Hong Kong,Hongkong Land Holdings Ltd,Financials,77531000,12452079,0.14,0.14,Bermuda
Asia,Hong Kong,Hopewell Highway Infrastructure Ltd,Industrials,3681863,591336,0.02,0.02,Cayman Islands
Asia,Hong Kong,Hopewell Holdings,Financials,65086034,10453321,0.33,0.33,Hong Kong
Asia,Hong Kong,Huabao International Holdings Ltd,Basic Materials,43920095,7053907,0.43,0.43,Bermuda
Asia,Hong Kong,Hutchison Harbour Ring Ltd,Consumer Goods,2394518,384578,0.08,0.08,Bermuda
Asia,Hong Kong,Hutchison Telecommunications International Ltd,Telecommunications,348370538,55951005,0.47,0.47,Cayman Islands
Asia,Hong Kong,Hutchison Whampoa Ltd,Industrials,354164523,56881564,0.13,0.13,Hong Kong
Asia,Hong Kong,Hysan Development Co Ltd,Financials,19646523,3155384,0.11,0.11,Hong Kong
Asia,Hong Kong,I-CABLE Communications Ltd,Consumer Services,528915,84948,0.02,0.02,Hong Kong
Asia,Hong Kong,Industrial and Commercial Bank of China Asia Ltd,Financials,8610292,1382880,0.06,0.06,Hong Kong
Asia,Hong Kong,IT Ltd,Consumer Services,9571154,1537201,0.9,0.9,Bermuda
Asia,Hong Kong,Jardine Matheson Holdings Ltd,Industrials,132257752,21241619,0.16,0.16,Bermuda
Asia,Hong Kong,Jardine Strategic Holdings Ltd,Industrials,110247877,17706662,0.12,0.12,Bermuda
Asia,Hong Kong,Johnson Electric Holdings Ltd,Industrials,12081923,1940450,0.08,0.08,Bermuda
Asia,Hong Kong,Kerry Properties Ltd,Financials,65528951,10524457,0.18,0.18,Bermuda
Asia,Hong Kong,Kingboard Chemical Holdings Ltd,Basic Materials,22929256,3682616,0.12,0.12,Cayman Islands
Asia,Hong Kong,Kingway Brewery Holdings Ltd,Consumer Goods,25756262,4136655,0.74,0.74,Bermuda
Asia,Hong Kong,Lee & Man Paper Manufacturing Ltd,Basic Materials,1100965,176824,0.01,0.01,Cayman Islands
Asia,Hong Kong,Lenovo Group Ltd,Technology,13184165,2117479,0.06,0.06,Hong Kong
Asia,Hong Kong,Li & Fung Ltd,Consumer Goods,87866475,14112036,0.13,0.13,Bermuda
Asia,Hong Kong,Link REIT/The,Financials,43596659,7001961,0.16,0.16,Hong Kong
Asia,Hong Kong,Lung Kee (Bermuda) Holdings,Basic Materials,12571747,2019120,0.7,0.7,Bermuda
Asia,Hong Kong,Mandarin Oriental International Ltd,Consumer Services,4169600,669670,0.04,0.04,Bermuda
Asia,Hong Kong,Matsunichi Communication Holdings Ltd,Consumer Services,65247681,10479283,3.64,3.64,Hong Kong
Asia,Hong Kong,Melco PBL Entertainment Macau Ltd,Consumer Services,60937543,9787041,0.12,0.12,Hong Kong
Asia,Hong Kong,MTR Corp,Consumer Services,35496184,5700962,0.04,0.04,Hong Kong
Asia,Hong Kong,New World Development Ltd,Financials,52427339,8420236,0.11,0.11,Hong Kong
Asia,Hong Kong,Next Media Ltd,Consumer Services,1546250,248340,0.03,0.03,Hong Kong
Asia,Hong Kong,Nine Dragons Paper Holdings Ltd,Basic Materials,96550556,15506767,0.22,0.22,Bermuda
Asia,Hong Kong,Orient Overseas International Ltd,Industrials,7133213,1145649,0.03,0.03,Bermuda
Asia,Hong Kong,Oriental Press Group,Consumer Services,866938,139237,0.03,0.03,Hong Kong
Asia,Hong Kong,Pacific Basin Shipping Ltd,Industrials,1969279,316281,0.04,0.04,Bermuda
Asia,Hong Kong,PCCW Ltd,Telecommunications,18911271,3037296,0.07,0.07,Hong Kong
Asia,Hong Kong,Public Financial Holdings Ltd,Financials,20238671,3250487,0.38,0.38,Bermuda
Asia,Hong Kong,Road King Infrastructure,Industrials,71867718,11542512,1.14,1.14,Bermuda
Asia,Hong Kong,SCMP Group Ltd,Consumer Services,3743843,601290,0.1,0.1,Hong Kong
Asia,Hong Kong,Semiconductor Manufacturing International Corp,Technology,6427489,1032304,0.04,0.04,Cayman Islands
Asia,Hong Kong,Shanghai Industrial Holdings Ltd,Industrials,7568629,1215580,0.06,0.06,Hong Kong
Asia,Hong Kong,Shangri-La Asia Ltd,Consumer Services,80859450,12986653,0.2,0.2,Bermuda
Asia,Hong Kong,Shenzhen International Holdings,Industrials,2080635,334166,0.05,0.05,Bermuda
Asia,Hong Kong,Shenzhen Investment Ltd,Financials,44537186,7153017,0.56,0.68,Hong Kong
Asia,Hong Kong,Shun Tak Holdings Ltd,Consumer Services,15948134,2561394,0.08,0.08,Hong Kong
Asia,Hong Kong,SIM Technology Group Ltd,Technology,39388784,6326144,1.0,1.0,Bermuda
Asia,Hong Kong,Sino Land Co,Financials,51786682,8317342,0.08,0.08,Hong Kong
Asia,Hong Kong,SmarTone Telecommunications Holding Ltd,Telecommunications,2048737,329043,0.05,0.05,Bermuda
Asia,Hong Kong,Solomon Systech International Ltd,Technology,21127519,3393243,0.87,0.87,Cayman Islands
Asia,Hong Kong,Sun Hung Kai Properties Ltd,Financials,712835842,114486953,0.4,0.4,Hong Kong
Asia,Hong Kong,Swire Pacific Ltd,Industrials,204643545,32867337,0.11,0.2,Hong Kong
Asia,Hong Kong,TCL Multimedia Technology Holdings Ltd,Consumer Goods,1429149,229532,0.08,0.08,Cayman Islands
Asia,Hong Kong,Techtronic Industries Co,Consumer Goods,22345868,3588919,0.19,0.19,Hong Kong
Asia,Hong Kong,Television Broadcasts Ltd,Consumer Services,12622602,2027288,0.08,0.08,Hong Kong
Asia,Hong Kong,Tencent Holdings Ltd,Technology,229621303,36878958,0.59,0.59,Cayman Islands
Asia,Hong Kong,Texwinca Holdings Ltd,Consumer Goods,4943617,793983,0.09,0.09,Bermuda
Asia,Hong Kong,Tianjin Port Development Holdings Ltd,Industrials,41653639,6689897,1.18,1.18,Cayman Islands
Asia,Hong Kong,Tingyi Cayman Islands Holding Corp,Consumer Goods,45231774,7264573,0.13,0.13,Cayman Islands
Asia,Hong Kong,TPV Technology Ltd,Technology,8886110,1427178,0.12,0.12,Bermuda
Asia,Hong Kong,VST Holdings Ltd,Technology,26781971,4301392,2.13,2.13,Cayman Islands
Asia,Hong Kong,Wharf Holdings Ltd,Industrials,430558940,69151098,0.76,0.76,Hong Kong
Asia,Hong Kong,Wheelock & Co Ltd,Financials,31309184,5028497,0.13,0.13,Hong Kong
Asia,Hong Kong,Wing Hang Bank Ltd,Financials,66477580,10676814,0.31,0.31,Hong Kong
Asia,Hong Kong,Wing Lung Bank,Financials,11848979,1903038,0.08,0.08,Hong Kong
Asia,Hong Kong,Xinyi Glass Holding Co Ltd,Consumer Goods,69030845,11086888,1.62,1.62,Cayman Islands
Asia,Hong Kong,Xiwang Sugar Holdings Co Ltd,Consumer Goods,51365536,8249703,1.93,1.93,Bermuda
Asia,Hong Kong,Yue Yuen Industrial Holdings Ltd,Consumer Goods,16127963,2590276,0.05,0.05,Bermuda
Asia,Hong Kong,Zhuzhou CSR Times Electric Co Ltd,Industrials,7175708,1152474,0.21,0.08,China
Europe,Hungary,Tiszai Vegyi Kombinat NyRt,Basic Materials,1743,280,,0.0,Hungary
Europe,Hungary,Zwack Unicum Rt.,Consumer Goods,17621306,2830118,2.25,2.25,Hungary
Asia,India,Aditya Birla Nuvo Ltd,Consumer Goods,16839542,2704561,0.1,0.1,India
Asia,India,Aurobindo Pharma Ltd,Health Care,7228471,1160948,0.14,0.14,India
Asia,India,Bajaj Auto Ltd,Consumer Goods,17954885,2883693,0.05,0.05,India
Asia,India,Bata India Ltd,Consumer Goods,5462606,877337,0.3,0.3,India
Asia,India,Bharat Earth Movers Ltd,Industrials,7542457,1211377,0.14,0.14,India
Asia,India,Bharat Electronics Ltd,Industrials,5908717,948986,0.04,0.04,India
Asia,India,Bharat Forge Ltd,Industrials,7735218,1242336,0.07,0.07,India
Asia,India,Bharat Heavy Electricals,Industrials,46754438,7509125,0.06,0.06,India
Asia,India,Bharti Airtel Ltd,Telecommunications,246044659,39516677,0.14,0.15,India
Asia,India,Biocon Ltd,Health Care,4671601,750295,0.09,0.09,India
Asia,India,Britannia Industries Ltd,Consumer Goods,2297258,368957,0.06,0.06,India
Asia,India,Cipla Ltd/India,Health Care,15753316,2530104,0.06,0.06,India
Asia,India,Colgate-Palmolive India Ltd,Consumer Goods,3352190,538388,0.05,0.05,India
Asia,India,Dr Reddys Laboratories Ltd,Health Care,50977852,8187438,0.08,0.27,India
Asia,India,Eicher Motors Ltd,Industrials,5826823,935833,0.41,0.41,India
Asia,India,EID Parry India Ltd,Basic Materials,3064477,492179,0.18,0.18,India
Asia,India,Financial Technologies India Ltd,Technology,31666943,5085956,0.29,0.29,India
Asia,India,Finolex Cables Ltd,Industrials,573687,92139,0.03,0.03,India
Asia,India,GAIL India Ltd,Oil & Gas,7332122,1177596,0.02,0.02,India
Asia,India,Gateway Distriparks Ltd,Industrials,5117083,821843,0.19,0.19,India
Asia,India,Grasim Industries Ltd,Industrials,8680210,1394109,0.02,0.02,India
Asia,India,HCL-Infosystems Ltd,Technology,8940016,1435836,0.24,0.24,India
Asia,India,HDFC Bank Ltd,Financials,11637004,1868993,0.03,0.03,India
Asia,India,Hindustan Construction Co,Industrials,4259640,684131,0.08,0.08,India
Asia,India,Hindustan Lever Ltd,Consumer Goods,33452892,5372793,0.05,0.05,India
Asia,India,ICICI Bank Ltd,Financials,19566257,3142492,0.02,0.02,India
Asia,India,Indiabulls Financial Services Ltd,Financials,36360517,5839780,0.23,0.23,India
Asia,India,Indian Hotels Co Ltd,Consumer Services,11805959,1896128,0.09,0.09,India
Asia,India,Info Edge India Ltd,Industrials,10126460,1626388,0.45,0.45,India
Asia,India,Infosys Technologies Ltd,Technology,66539255,10686719,0.04,0.04,India
Asia,India,Infrastructure Development Finance Co Ltd,Financials,109024,17510,,0.0,India
Asia,India,ITC Ltd,Consumer Goods,8563521,1375368,0.01,0.01,India
Asia,India,KEC International Ltd,Industrials,8217534,1319800,0.43,0.43,India
Asia,India,Kotak Mahindra Bank Ltd,Financials,9156732,1470642,0.05,0.05,India
Asia,India,Larsen & Toubro Ltd,Industrials,9886194,1587799,0.02,0.02,India
Asia,India,Logix Microsystems Ltd,Technology,2957399,474981,0.9,0.9,India
Asia,India,Lupin Ltd,Health Care,4292918,689476,0.06,0.06,India
Asia,India,Macmillan India Ltd,Consumer Services,2830974,454676,0.35,0.35,India
Asia,India,McDowell Holdings Ltd,Consumer Goods,332340,53376,,0.0,India
Asia,India,NTPC Ltd,Utilities,19635436,3153603,0.01,0.01,India
Asia,India,Oil & Natural Gas Corp Ltd,Oil & Gas,21966732,3528027,0.01,0.01,India
Asia,India,Punjab National Bank Ltd,Financials,3878951,622990,0.02,0.02,India
Asia,India,PVR Ltd,Consumer Services,4320019,693828,0.59,0.58,India
Asia,India,Reliance Communications Ltd,Telecommunications,43095599,6921487,0.03,0.03,India
Asia,India,Reliance Industries Ltd,Oil & Gas,59507291,9557332,0.02,0.02,India
Asia,India,Satyam Computer Services Ltd,Technology,15750215,2529606,0.04,0.04,India
Asia,India,Siemens India Ltd,Industrials,8474264,1361032,0.03,0.03,India
Asia,India,Sintex Industries Ltd,Industrials,4731446,759907,0.14,0.14,India
Asia,India,Sobha Developers Ltd,Consumer Goods,191415,30743,,0.0,India
Asia,India,State Bank of India Ltd,Financials,116736591,18748800,,0.13,India
Asia,India,Sun TV Ltd,Consumer Services,5408512,868649,0.04,0.04,India
Asia,India,Suzlon Energy Ltd,Oil & Gas,27156762,4361586,0.05,0.05,India
Asia,India,Tata Motors Ltd,Industrials,29957049,4811334,0.06,0.06,India
Asia,India,Titan Industries Ltd,Consumer Goods,8461798,1359030,0.16,0.16,India
Asia,India,United Spirits Ltd,Consumer Goods,14596298,2344278,0.13,0.13,India
Asia,India,UTI Bank Ltd,Financials,12424004,1995391,0.07,0.07,India
Asia,India,Yes Bank Ltd,Financials,11431871,1836047,0.22,0.22,India
Asia,India,ZEE Telefilms Ltd,Consumer Services,29931940,4807301,0.17,0.17,India
Asia,Indonesia,Bank Buana Indonesia Tbk PT,Financials,14339598,2303050,0.32,0.32,Indonesia
Asia,Indonesia,Bank Nisp Tbk PT,Financials,23002498,3694379,0.8,0.79,Indonesia
Asia,Indonesia,Indosat Tbk PT,Telecommunications,76545993,12293879,0.3,0.3,Indonesia
Asia,Indonesia,International Nickel Indonesia Tbk PT,Basic Materials,32192725,5170401,0.15,0.15,Indonesia
Asia,Indonesia,PT Astra International Tbk,Consumer Goods,36901517,5926669,0.08,0.08,Indonesia
Asia,Indonesia,Telekomunikasi Indonesia Tbk PT,Telecommunications,84258401,13532551,0.06,0.06,Indonesia
Asia,Indonesia,Unilever Indonesia Tbk PT,Consumer Goods,28318573,4548182,0.08,0.08,Indonesia
Europe,Ireland,Allied Irish Banks PLC,Financials,872528759,140134872,0.54,0.54,Ireland
Europe,Ireland,Anglo Irish Bank Corp PLC,Financials,517208582,83067701,0.56,0.56,Ireland
Europe,Ireland,Bank of Ireland,Financials,827015729,132825127,0.59,0.59,Ireland
Europe,Ireland,CRH PLC,Industrials,695410707,111688342,0.5,0.47,Ireland
Europe,Ireland,DCC PLC,Industrials,57936624,9305070,0.34,0.34,Ireland
Europe,Ireland,EcoSecurities Group PLC,Financials,13523285,2171944,0.54,0.54,Ireland
Europe,Ireland,Elan Corp PLC,Health Care,202895781,32586633,0.52,0.54,Ireland
Europe,Ireland,Irish Life & Permanent PLC,Financials,225562938,36227154,0.48,0.48,Ireland
Europe,Ireland,Kerry Group PLC,Consumer Goods,100182520,16090088,0.34,0.34,Ireland
Europe,Ireland,Ryanair Holdings PLC,Consumer Services,290996542,46736297,0.44,0.44,Ireland
Europe,Isle of Man,Hirco PLC,Financials,120517862,19356101,3.11,3.11,Isle of Man
Europe,Isle of Man,Ishaan Real Estate PLC,Financials,4929960,791790,0.19,0.19,Isle of Man
Middle East,Israel,Bank Hapoalim BM,Financials,58630,9416,,0.0,Israel
Middle East,Israel,Emblaze Ltd,Technology,13980004,2245297,0.66,0.66,Israel
Middle East,Israel,Israel Chemicals Ltd,Basic Materials,104922669,16851393,0.21,0.21,Israel
Middle East,Israel,Teva Pharmaceutical Industries Ltd,Health Care,181942764,29221416,,0.12,Israel
Europe,Italy,ACEA SpA,Utilities,226831280,36430859,0.89,0.89,Italy
Europe,Italy,AEM SpA,Utilities,79520375,12771588,0.21,0.21,Italy
Europe,Italy,Alitalia SpA,Consumer Services,51725463,8307510,0.43,0.43,Italy
Europe,Italy,Alleanza Assicurazioni SpA,Financials,182636600,29332852,0.26,0.26,Italy
Europe,Italy,Arnoldo Mondadori Editore SpA,Consumer Services,45518408,7310609,0.27,0.27,Italy
Europe,Italy,Assicurazioni Generali SpA,Financials,1925139206,309192256,0.55,0.55,Italy
Europe,Italy,Autogrill SpA,Consumer Services,68906659,11066943,0.24,0.24,Italy
Europe,Italy,Autostrada Torino-Milano SpA,Industrials,37177394,5970977,0.3,0.3,Italy
Europe,Italy,Autostrade SpA,Industrials,625434822,100449673,0.61,0.61,Italy
Europe,Italy,Banca Carige SpA,Financials,83961116,13484805,0.24,0.2,Italy
Europe,Italy,Banca CR Firenze,Financials,44575707,7159204,0.15,0.16,Italy
Europe,Italy,Banca Generali SpA,Financials,67066579,10771412,0.76,0.76,Italy
Europe,Italy,Banca Intesa SpA,Financials,1277984817,205254253,0.42,0.39,Italy
Europe,Italy,Banca Lombarda e Piemontese SpA,Financials,502587789,80719489,1.0,1.01,Italy
Europe,Italy,Banca Monte dei Paschi di Siena SpA,Financials,236840691,38038448,0.24,0.19,Italy
Europe,Italy,Banca Popolare dellEmilia Romagna Scrl,Financials,168709410,27096037,0.47,0.47,Italy
Europe,Italy,Banca Popolare di Milano SCRL,Financials,272155616,43710298,0.61,0.61,Italy
Europe,Italy,Banca Popolare Italiana Scrl,Financials,746341135,119868163,1.23,1.23,Italy
Europe,Italy,Banche Popolari Unite SCPA,Financials,378587212,60804036,0.64,0.64,Italy
Europe,Italy,Banco Popolare di Verona e Novara Scrl,Financials,170975809,27460038,0.26,0.26,Italy
Europe,Italy,Benetton Group SpA,Consumer Goods,43079082,6918834,0.2,0.2,Italy
Europe,Italy,Bulgari SpA,Consumer Goods,61251062,9837395,0.23,0.23,Italy
Europe,Italy,Capitalia SpA,Financials,644357624,103488822,0.42,0.42,Italy
Europe,Italy,Davide Campari-Milano SpA,Consumer Goods,33767502,5423322,0.19,0.19,Italy
Europe,Italy,Digital Multimedia Technologies SpA,Technology,21257456,3414112,0.43,0.43,Italy
Europe,Italy,Enel SpA,Utilities,1503866597,241532615,0.38,0.38,Italy
Europe,Italy,ENI SpA,Oil & Gas,3580181929,575004927,0.43,0.43,Italy
Europe,Italy,ERG SpA,Oil & Gas,122276712,19638586,0.57,0.57,Italy
Europe,Italy,Fiat SpA,Consumer Goods,503832977,80919476,0.39,0.34,Italy
Europe,Italy,Fondiaria-Sai SpA,Financials,274586410,44100703,0.36,0.55,Italy
Europe,Italy,Gas Plus,Utilities,15205644,2442144,0.45,0.45,Italy
Europe,Italy,Gemina SpA,Industrials,14773986,2372816,0.15,0.15,Italy
Europe,Italy,Geox SpA,Consumer Goods,24368272,3913733,0.1,0.1,Italy
Europe,Italy,Gruppo Editoriale LEspresso SpA,Consumer Services,31263584,5021174,0.21,0.21,Italy
Europe,Italy,Hera SpA,Utilities,85758451,13773471,0.31,0.31,Italy
Europe,Italy,IFIL - Investments SpA,Financials,128902524,20702743,0.24,0.24,Italy
Europe,Italy,Impregilo SpA,Industrials,82393343,13233009,0.6,0.59,Italy
Europe,Italy,Italcementi SpA,Industrials,136440232,21913357,0.26,0.32,Italy
Europe,Italy,Italmobiliare SpA,Industrials,65600190,10535898,,0.28,Italy
Europe,Italy,Lottomatica SpA,Consumer Services,76762224,12328607,0.2,0.2,Italy
Europe,Italy,Luxottica Group SpA,Consumer Goods,127685088,20507213,0.15,0.15,Italy
Europe,Italy,Mediaset SpA,Consumer Services,347868844,55870429,0.4,0.4,Italy
Europe,Italy,Mediobanca SpA,Financials,277330013,44541347,0.23,0.23,Italy
Europe,Italy,Mediolanum SpA,Financials,50886903,8172830,0.14,0.14,Italy
Europe,Italy,Natuzzi SpA,Consumer Goods,37090367,5957000,1.28,1.28,Italy
Europe,Italy,Parmalat SpA,Consumer Goods,236623955,38003639,0.54,0.54,Italy
Europe,Italy,Pirelli & C Real Estate SpA,Financials,319518323,51317116,1.76,1.76,Italy
Europe,Italy,Pirelli & C SpA,Consumer Goods,107658913,17290855,0.33,0.32,Italy
Europe,Italy,RCS MediaGroup SpA,Consumer Services,74992728,12044413,0.33,0.32,Italy
Europe,Italy,Saipem SpA,Oil & Gas,542158891,87074914,0.76,0.76,Italy
Europe,Italy,SanPaolo IMI SpA,Financials,1301354944,209007676,0.57,0.48,Italy
Europe,Italy,Saras SpA,Oil & Gas,88297206,14181215,0.28,0.28,Italy
Europe,Italy,Seat Pagine Gialle SpA,Consumer Services,50420842,8097977,0.17,0.16,Italy
Europe,Italy,Snam Rete Gas SpA,Utilities,3356511,539082,0.01,0.01,Italy
Europe,Italy,Societa Iniziative Autostradali e Servizi SpA,Industrials,83319635,13381778,0.71,0.71,Italy
Europe,Italy,Sol SpA,Basic Materials,37595380,6038109,1.05,1.05,Italy
Europe,Italy,Telecom Italia SpA,Telecommunications,1994105204,320268730,0.54,0.58,Italy
Europe,Italy,Terna Rete Elettrica Nazionale SpA,Utilities,68441459,10992228,0.16,0.16,Italy
Europe,Italy,UniCredito Italiano SpA,Financials,2871711204,461219046,0.51,0.51,Italy
Europe,Italy,Unipol SpA,Financials,132072190,21211816,0.27,0.26,Italy
Asia,Japan,77 Bank Ltd/The,Financials,15346799,2464815,0.1,0.1,Japan
Asia,Japan,ABC-Mart Inc,Consumer Goods,216272323,34735009,1.68,1.68,Japan
Asia,Japan,Access Co Ltd,Technology,-459001,-73719,,0.0,Japan
Asia,Japan,Acom Co Ltd,Financials,25945259,4167009,0.08,0.08,Japan
