Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
Europe,Germany,State of Brandenburg,Government Related Bonds,497473911,56203168,Germany
Europe,Germany,State of Bremen,Government Related Bonds,256238288,28949063,Germany
Europe,Germany,State of Hesse,Government Related Bonds,719990233,81342420,Germany
Europe,Germany,State of Lower Saxony,Government Related Bonds,494465992,55863342,Germany
Europe,Germany,State of North Rhine-Westphalia,Government Related Bonds,11904017980,1344881626,Germany
Europe,Germany,State of Rhineland-Palatinate,Government Related Bonds,283474027,32026078,Germany
Europe,Germany,State of Saxony-Anhalt,Government Related Bonds,2214943976,250237984,Germany
Europe,Germany,Symrise AG,Corporate Bonds,198629260,22440561,Germany
Europe,Germany,Talanx AG,Corporate Bonds,109847455,12410249,Germany
Europe,Germany,ThyssenKrupp Finance Nederland BV,Corporate Bonds,145752188,16466662,Netherlands
Europe,Germany,UniCredit Bank AG,Corporate Bonds/Securitized Bonds,230174677,26004471,Germany
Europe,Germany,Vier Gas Transport GmbH,Corporate Bonds,425124389,48029328,Germany
Europe,Germany,Volkswagen Group of America Finance LLC,Corporate Bonds,301178112,34026235,United States
Europe,Germany,Volkswagen International Finance NV,Corporate Bonds,705283630,79680911,Netherlands
Europe,Germany,Vonovia Finance BV,Corporate Bonds,954819408,107872743,Netherlands
Europe,Germany,VW Credit Canada Inc,Corporate Bonds,139953220,15811511,Canada
Europe,Germany,WL BANK AG Westfaelische Landschaft Bodenkreditbank,Securitized Bonds,835191579,94357536,Germany
Europe,Germany,Wuerth Finance International BV,Corporate Bonds,165075669,18649773,Netherlands
Europe,Germany,ZF North America Capital Inc,Corporate Bonds,139944761,15810556,United States
Europe,Greece,Government of Greece,Government,131707209,14879901,Greece
Asia,Hong Kong,AIA Group Ltd,Corporate Bonds,256944436,29028841,Hong Kong
Asia,Hong Kong,Hong Kong Special Administrative Region,Government,2435268602,275129625,Hong Kong
Asia,Hong Kong,Hutchison Whampoa International 14 Ltd,Corporate Bonds,1458018832,164722763,Cayman Islands
Asia,Hong Kong,Hutchison Whampoa Ltd,Corporate Bonds,476231276,53803236,Hong Kong
Asia,Hong Kong,Kerry Properties Ltd,Corporate Bonds,46338827,5235227,Bermuda
Asia,Hong Kong,Prada SpA,Corporate Bonds,511679188,57808039,Italy
Asia,Hong Kong,Want Want China Finance Ltd,Corporate Bonds,156558147,17687488,British Virgin Islands
Europe,Hungary,Government of Hungary,Government,1853010190,209347748,Hungary
Europe,Hungary,Maexim Secured Funding Ltd,Government Related Bonds,345834097,39071339,Ireland
Europe,Iceland,Glitnir HF,Corporate Bonds,106274749,12006615,Iceland
Europe,Iceland,Government of Iceland,Government,506743190,57250384,Iceland
Europe,Iceland,Kaupthing Bank Hf,Corporate Bonds,24810858,2803059,Iceland
Europe,Iceland,LBI HF,Corporate Bonds,8446867,954303,Iceland
Asia,India,Bharti Airtel International Netherlands BV,Corporate Bonds,421738984,47646854,Netherlands
Asia,India,Export-Import Bank of India,Government Related Bonds,226430784,25581497,India
Asia,India,Government of India,Government,32888377162,3715634018,India
Asia,India,Indian Hotels Co Ltd,Convertible Bonds,122306831,13817873,India
Asia,India,Power Finance Corp Ltd,Corporate Bonds,47577205,5375135,India
Asia,India,Reliance Holding USA Inc,Corporate Bonds,195808646,22121896,United States
Asia,India,Rural Electrification Corp Ltd,Government Related Bonds,40901898,4620978,India
Asia,Indonesia,Government of Indonesia,Government,15429183355,1743144645,Indonesia
Asia,Indonesia,Perusahaan Penerbit SBSN Indonesia III,Government,224775733,25394514,Indonesia
International,International Organisations,African Development Bank,Government Related Bonds,1185416082,133924891,International Organisations
International,International Organisations,Africa Finance Corp,Government Related Bonds,89704686,10134577,International Organisations
International,International Organisations,Asian Development Bank,Government Related Bonds,5809746037,656368355,International Organisations
International,International Organisations,Corp Andina de Fomento,Government Related Bonds,2934548026,331536774,International Organisations
International,International Organisations,Council Of Europe Development Bank,Government Related Bonds,2642328100,298522609,International Organisations
International,International Organisations,European Bank for Reconstruction & Development,Government Related Bonds,4802048118,542521550,International Organisations
International,International Organisations,European Commission,Government Related Bonds,3718676548,420125354,International Organisations
International,International Organisations,European Financial Stability Facility,Government Related Bonds,4780585546,540096770,International Organisations
International,International Organisations,European Investment Bank,Government Related Bonds,26241033328,2964636279,International Organisations
International,International Organisations,European Stability Mechanism,Government Related Bonds,10325264672,1166518630,International Organisations
International,International Organisations,EUROFIMA,Government Related Bonds,2221037360,250926397,International Organisations
International,International Organisations,International Bank for Reconstruction & Development,Government Related Bonds,2666718103,301278122,International Organisations
International,International Organisations,International Finance Corp,Government Related Bonds,489523218,55304922,International Organisations
International,International Organisations,Inter-American Development Bank,Government Related Bonds,1493086488,168684606,International Organisations
International,International Organisations,Islamic Development Bank,Government Related Bonds,237445294,26825885,International Organisations
International,International Organisations,Nordic Investment Bank,Government Related Bonds,1723489777,194714905,International Organisations
International,International Organisations,North American Development Bank,Government Related Bonds,1079569966,121966702,International Organisations
Europe,Ireland,AerCap Ireland Capital Ltd,Corporate Bonds,235796737,26639635,Ireland
Europe,Ireland,Depfa ACS Bank,Corporate Bonds/Securitized Bonds,1054526846,119137402,Ireland
Europe,Ireland,Government of Ireland,Government,1267020822,143144359,Ireland
Europe,Ireland,Kerry Group Financial Services,Corporate Bonds,75387254,8517035,Ireland
Europe,Ireland,Lambay Capital Securities PLC,Corporate Bonds,966057,109142,Ireland
Europe,Ireland,Ryanair Ltd,Corporate Bonds,248984289,28129527,Ireland
Europe,Ireland,Saphir Finance PLC,Corporate Bonds,179383,20266,Ireland
Europe,Ireland,Willow No 2 Ireland PLC,Corporate Bonds,110033125,12431225,Ireland
Middle East,Israel,Government of Israel,Government,10230611046,1155824936,Israel
Middle East,Israel,Teva Pharmaceutical Industries Ltd,Corporate Bonds,1095676494,123786371,Israel
Europe,Italy,ACEA SpA,Government Related Bonds,45268300,5114282,Italy
Europe,Italy,Assicurazioni Generali SpA,Corporate Bonds,547676937,61874961,Italy
Europe,Italy,Atlantia SpA,Corporate Bonds,229290609,25904592,Italy
Europe,Italy,Banca Carige SpA,Corporate Bonds/Securitized Bonds,328294491,37089765,Italy
Europe,Italy,Banca Popolare di Milano Scarl,Securitized Bonds,99106216,11196735,Italy
Europe,Italy,City of Rome Italy,Government Related Bonds,65452067,7394586,Italy
Europe,Italy,Enel Finance International NV,Corporate Bonds,1629863252,184137250,Netherlands
Europe,Italy,Enel SpA,Corporate Bonds,798113355,90168545,Italy
Europe,Italy,Eni SpA,Corporate Bonds,413083726,46669008,Italy
Europe,Italy,Fiat Finance North America Inc,Corporate Bonds,416549,47060,United States
Europe,Italy,Generali Finance BV,Corporate Bonds,32419030,3662609,Netherlands
Europe,Italy,Government of Italy,Government,41017898761,4634083926,Italy
Europe,Italy,Intesa Sanpaolo SpA,Corporate Bonds/Securitized Bonds,714070684,80673647,Italy
Europe,Italy,Luxottica Group SpA,Corporate Bonds,97689501,11036678,Italy
Europe,Italy,Pirelli International PLC,Corporate Bonds,467918029,52864030,United Kingdom
Europe,Italy,RAI Radiotelevisione Italiana SpA,Government Related Bonds,95961627,10841468,Italy
Europe,Italy,Telecom Italia Capital SA,Corporate Bonds,111522990,12599546,Luxembourg
Europe,Italy,Telecom Italia Finance SA,Corporate Bonds,131741430,14883767,Luxembourg
Europe,Italy,Telecom Italia SpA,Corporate Bonds,585394379,66136169,Italy
Europe,Italy,UniCredit SpA,Corporate Bonds/Securitized Bonds,437100217,49382322,Italy
Europe,Italy,Unione di Banche Italiane SpA,Securitized Bonds,921373140,104094081,Italy
Europe,Italy,Unipol Assicurazioni SpA,Corporate Bonds,91881198,10380473,Italy
Asia,Japan,American Honda Finance Corp,Corporate Bonds,195041206,22035193,United States
Asia,Japan,Bank of Tokyo-Mitsubishi UFJ Ltd/The,Corporate Bonds,3655006218,412932063,Japan
Asia,Japan,Central Nippon Expressway Co Ltd,Government Related Bonds,294654991,33289271,Japan
Asia,Japan,Deposit Insurance Corp of Japan,Government Related Bonds,736433252,83200105,Japan
Asia,Japan,Development Bank of Japan Inc,Government Related Bonds,5793246123,654504242,Japan
Asia,Japan,East Nippon Expressway Co Ltd,Government Related Bonds,1001111841,113102729,Japan
Asia,Japan,Government of Japan,Government,203895018660,23035471274,Japan
Asia,Japan,Japan Bank for International Cooperation/Japan,Government Related Bonds,6625001413,748473556,Japan
Asia,Japan,Japan Finance Corp,Government Related Bonds,1626939754,183806962,Japan
Asia,Japan,Japan Finance Organization for Municipalities,Government Related Bonds,1329600675,150214450,Japan
Asia,Japan,Mitsubishi UFJ Trust & Banking Corp,Corporate Bonds,707376798,79917391,Japan
Asia,Japan,Mizuho Bank Ltd,Corporate Bonds,1586834332,179275967,Japan
Asia,Japan,Nippon Life Insurance Co,Corporate Bonds,187316694,21162500,Japan
Asia,Japan,Sumitomo Mitsui Banking Corp,Corporate Bonds,310265420,35052892,Japan
Asia,Japan,Suntory Holdings Ltd,Corporate Bonds,38016607,4295007,Japan
Asia,Japan,Tokyo Metropolitan Government,Government Related Bonds,2243927359,253512443,Japan
Asia,Japan,Toyota Motor Credit Corp,Corporate Bonds,414774040,46859975,United States
Middle East,Jordan,Government of Jordan,Government Related Bonds,6948254818,784993794,Jordan
Europe,Latvia,Government of Latvia,Government,1150015363,129925420,Latvia
Europe,Lithuania,Government of Lithuania,Government,1660984318,187653219,Lithuania
Europe,Luxembourg,Government of Luxembourg,Government,174054030,19664122,Luxembourg
Europe,Luxembourg,NORD/LB Luxembourg SA Covered Bond Bank,Securitized Bonds,526319201,59462026,Luxembourg
Asia,Malaysia,Bank Negara Malaysia,Government,576379825,65117731,Malaysia
Asia,Malaysia,Government of Malaysia,Government,10423247864,1177588488,Malaysia
Latin America,Mexico,Alfa SAB de CV,Corporate Bonds,303714713,34312812,Mexico
Latin America,Mexico,Alpek SAB de CV,Corporate Bonds,153150483,17302500,Mexico
Latin America,Mexico,America Movil SAB de CV,Corporate Bonds,2251733504,254394358,Mexico
Latin America,Mexico,Comision Federal de Electricidad,Government Related Bonds,463855458,52405052,Mexico
Latin America,Mexico,Fermaca Enterprises S de RL de CV,Corporate Bonds,124280532,14040856,Mexico
Latin America,Mexico,Government of Mexico,Government,56677699286,6403283034,Mexico
Latin America,Mexico,Grupo Televisa SAB,Corporate Bonds,571325103,64546663,Mexico
Latin America,Mexico,JB y Cia SA de CV,Corporate Bonds,58949759,6659974,Mexico
Latin America,Mexico,Nacional Financiera SNC,Government Related Bonds,352885002,39867930,Mexico
Latin America,Mexico,Petroleos Mexicanos,Government Related Bonds,4305441221,486416334,Mexico
Europe,Netherlands,ABN AMRO Bank NV,Corporate Bonds/Securitized Bonds,4932111273,557215710,Netherlands
Europe,Netherlands,Achmea Bank NV,Corporate Bonds,551298052,62284064,Netherlands
Europe,Netherlands,Aegon NV,Corporate Bonds,119310980,13479411,Netherlands
Europe,Netherlands,AEGON Bank NV,Securitized Bonds,286257310,32340525,Netherlands
Europe,Netherlands,Ahold Finance USA LLC,Corporate Bonds,43298698,4891762,United States
Europe,Netherlands,Akzo Nobel Sweden Finance AB,Corporate Bonds,74948806,8467500,Sweden
Europe,Netherlands,ASML Holding NV,Corporate Bonds,132652933,14986746,Netherlands
Europe,Netherlands,Bank Nederlandse Gemeenten NV,Government Related Bonds,3084900833,348523201,Netherlands
Europe,Netherlands,Cooperatieve Centrale Raiffeisen-Boerenleenbank BA/Netherlands,Corporate Bonds,6503682766,734767325,Netherlands
Europe,Netherlands,Delta Lloyd NV,Corporate Bonds,114664358,12954448,Netherlands
Europe,Netherlands,Government of the Netherlands,Government,25941348426,2930778743,Netherlands
Europe,Netherlands,Heineken NV,Corporate Bonds,1019858026,115220619,Netherlands
Europe,Netherlands,ING Bank NV,Corporate Bonds/Securitized Bonds,3312262002,374209810,Netherlands
Europe,Netherlands,ING Groep NV,Corporate Bonds,209770139,23699225,Netherlands
Europe,Netherlands,JAB Holdings BV,Corporate Bonds,428242755,48381632,Netherlands
Europe,Netherlands,Koninklijke DSM NV,Corporate Bonds,446377695,50430465,Netherlands
Europe,Netherlands,Koninklijke KPN NV,Corporate Bonds,203902907,23036362,Netherlands
Europe,Netherlands,LeasePlan Corp NV,Corporate Bonds,97462944,11011082,Netherlands
Europe,Netherlands,Nederlandse Financierings Maatschappij voor Ontwikkelingslanden NV,Government Related Bonds,259480427,29315350,Netherlands
Europe,Netherlands,Nederlandse Waterschapsbank NV,Government Related Bonds,2466804674,278692479,Netherlands
Europe,Netherlands,NIBC Bank NV,Corporate Bonds/Securitized Bonds,188728127,21321960,Netherlands
Europe,Netherlands,NN Group NV,Corporate Bonds,236460035,26714573,Netherlands
Europe,Netherlands,PostNL NV,Corporate Bonds,63284059,7149651,Netherlands
Europe,Netherlands,Propertize BV,Government Related Bonds,932094454,105305344,Netherlands
Europe,Netherlands,TenneT Holding BV,Government Related Bonds,307462240,34736197,Netherlands
Europe,Netherlands,Unilever Capital Corp,Corporate Bonds,48902329,5524844,United States
Europe,Netherlands,Vesteda Finance BV,Corporate Bonds,116854035,13201832,Netherlands
Europe,Netherlands,Wolters Kluwer NV,Corporate Bonds,160250783,18104671,Netherlands
Oceania,New Zealand,ANZ New Zealand Int'l Ltd/New Zealand,Corporate Bonds,442903714,50037984,New Zealand
Oceania,New Zealand,ASB Finance Ltd,Corporate Bonds,326054017,36836643,New Zealand
Oceania,New Zealand,Auckland Council,Government Related Bonds,99209152,11208364,New Zealand
Oceania,New Zealand,BNZ International Funding Ltd,Corporate Bonds/Securitized Bonds,1391944013,157257821,New Zealand
Oceania,New Zealand,Chorus Ltd,Corporate Bonds,388158026,43852975,New Zealand
Oceania,New Zealand,Government of New Zealand,Government,3676871688,415402361,New Zealand
Oceania,New Zealand,New Zealand Local Government Funding Agency,Government Related Bonds,2053595660,232009316,New Zealand
Oceania,New Zealand,Westpac Securities NZ Ltd,Corporate Bonds/Securitized Bonds,144037069,16272893,New Zealand
Middle East,Oman,Bank Muscat SAOG,Convertible Bonds,2392849,270337,Oman
Latin America,Panama,Government of Panama,Government,640321951,72341728,Panama
Latin America,Peru,Government of Peru,Government,1054742780,119161798,Peru
Latin America,Peru,Transportadora de Gas del Peru SA,Corporate Bonds,207914523,23489583,Peru
Asia,Philippines,Government of the Philippines,Government,6475690484,731604838,Philippines
Europe,Poland,Government of Poland,Government,24251638137,2739880147,Poland
Europe,Poland,PGE Sweden AB,Corporate Bonds,58259689,6582012,Sweden
Europe,Portugal,Banco Comercial Portugues SA,Securitized Bonds,19842097,2241703,Portugal
Europe,Portugal,Banco Santander Totta SA,Corporate Bonds/Securitized Bonds,241094037,27238109,Portugal
Europe,Portugal,Caixa Geral de Depositos SA,Securitized Bonds,824762321,93179269,Portugal
Europe,Portugal,CP - Comboios de Portugal EPE,Government Related Bonds,230801261,26075261,Portugal
Europe,Portugal,Government of Portugal,Government,1029753926,116338629,Portugal
Europe,Portugal,Parpublica - Participacoes Publicas SGPS SA,Government Related Bonds,81842470,9246326,Portugal
Europe,Portugal,Rede Ferroviaria Nacional - REFER EPE,Government Related Bonds,113782975,12854872,Portugal
Middle East,Qatar,Ooredoo International Finance Ltd,Government Related Bonds,76380581,8629258,Bermuda
Middle East,Qatar,Qatari Diar Finance Co,Government Related Bonds,99319523,11220833,Qatar
Middle East,Qatar,Qatar Government International Bond,Government,566185995,63966061,Qatar
Europe,Romania,Government of Romania,Government,195140262,22046384,Romania
Europe,Russia,Government of Russian Federation,Government,17294924003,1953930644,Russia
Asia,Singapore,Government of Singapore,Government,7486708884,845826782,Singapore
Asia,Singapore,Housing & Development Board,Government Related Bonds,2762186124,312063823,Singapore
Asia,Singapore,HPHT Finance 15 Ltd,Corporate Bonds,353091065,39891210,Cayman Islands
Asia,Singapore,Oversea-Chinese Banking Corp Ltd,Corporate Bonds,1164476202,131559164,Singapore
Asia,Singapore,PSA International Pte Ltd,Government Related Bonds,226084698,25542397,Singapore
Asia,Singapore,Singapore Telecommunications Ltd,Corporate Bonds,48402926,5468423,Singapore
Asia,Singapore,SingTel Group Treasury Pte Ltd,Corporate Bonds,477293336,53923225,Singapore
Asia,Singapore,SP PowerAssets Ltd,Government Related Bonds,449066620,50734252,Singapore
Asia,Singapore,Tiger Airways Holdings Ltd,Convertible Bonds,3338133,377133,Singapore
Europe,Slovakia,Government of Slovakia,Government,1527476018,172569836,Slovakia
Europe,Slovenia,Government of Slovenia,Government,5071276217,572938164,Slovenia
Europe,Slovenia,Slovenska izvozna in razvojna banka dd,Government Related Bonds,241070024,27235396,Slovenia
Africa,South Africa,Government of South Africa,Government,10097021096,1140732328,South Africa
Asia,South Korea,Doosan Heavy Industries & Construction Co Ltd,Corporate Bonds,260788971,29463186,South Korea
Asia,South Korea,Export-Import Bank of Korea,Government Related Bonds,3241161721,366177105,South Korea
Asia,South Korea,Government of Korea,Government,50318247915,5684810556,South Korea
Asia,South Korea,GS Caltex Corp,Corporate Bonds,92999455,10506810,South Korea
Asia,South Korea,Hyundai Capital America,Corporate Bonds,1113634665,125815233,United States
Asia,South Korea,Hyundai Capital Services Inc,Corporate Bonds,263068429,29720713,South Korea
Asia,South Korea,Hyundai Steel Co,Corporate Bonds,134942847,15245454,South Korea
Asia,South Korea,Industrial Bank of Korea,Government Related Bonds,347963642,39311929,South Korea
Asia,South Korea,Kia Motors Corp,Corporate Bonds,187686038,21204227,South Korea
Asia,South Korea,Kookmin Bank,Securitized Bonds,654293728,73920219,South Korea
Asia,South Korea,Korea Development Bank/The,Government Related Bonds,2300201256,259870105,South Korea
Asia,South Korea,Korea East-West Power Co Ltd,Government Related Bonds,383369990,43312036,South Korea
Asia,South Korea,Korea Housing Finance Corp,Corporate Bonds/Securitized Bonds,880901596,99521722,South Korea
Asia,South Korea,Korea Western Power Co Ltd,Government Related Bonds,343942375,38857618,South Korea
Asia,South Korea,Samsung Electronics America Inc,Corporate Bonds,638430754,72128066,United States
Asia,South Korea,SK Telecom Co Ltd,Corporate Bonds,168897398,19081541,South Korea
Asia,South Korea,Woori Bank,Corporate Bonds,320690907,36230734,South Korea
Europe,Spain,Abertis Infraestructuras SA,Corporate Bonds,37961203,4288747,Spain
Europe,Spain,Adif - Alta Velocidad,Government Related Bonds,571099773,64521206,Spain
Europe,Spain,Amadeus Capital Markets SA,Corporate Bonds,57935875,6545428,Spain
Europe,Spain,Autonomous Community of Andalusia Spain,Government Related Bonds,179796916,20312937,Spain
Europe,Spain,Autonomous Community of Catalonia,Government Related Bonds,420911304,47553345,Spain
Europe,Spain,Autonomous Community of Madrid Spain,Government Related Bonds,1248986936,141106943,Spain
Europe,Spain,Ayt Cedulas Cajas Global,Corporate Bonds/Securitized Bonds,3237988126,365818562,Spain
Europe,Spain,AyT Cedulas Cajas IX Fondo de Titulizacion de Activos,Securitized Bonds,837205530,94585067,Spain
Europe,Spain,Banco Bilbao Vizcaya Argentaria SA,Corporate Bonds/Securitized Bonds,2320097188,262117890,Spain
Europe,Spain,Banco de Sabadell SA,Corporate Bonds/Securitized Bonds,892312545,100810898,Spain
Europe,Spain,Banco Santander SA,Corporate Bonds/Securitized Bonds,502589433,56781105,Spain
Europe,Spain,Bankia SA,Corporate Bonds/Securitized Bonds,222053787,25086997,Spain
Europe,Spain,Basque Government,Government Related Bonds,74013921,8361879,Spain
Europe,Spain,CaixaBank SA,Securitized Bonds,2304825673,260392559,Spain
Europe,Spain,Cajas Rurales Unidas SCC,Securitized Bonds,478144682,54019407,Spain
Europe,Spain,Comunidad Autonoma de Aragon,Government Related Bonds,630311456,71210771,Spain
Europe,Spain,Comunidad Autonoma de Canarias,Government Related Bonds,71064965,8028715,Spain
Europe,Spain,Comunidad Autonoma de las Islas Baleares,Government Related Bonds,31825056,3595503,Spain
Europe,Spain,Cores,Government Related Bonds,508053047,57398368,Spain
Europe,Spain,Deutsche Bank SA Espanola,Securitized Bonds,381988320,43155939,Spain
Europe,Spain,Enagas Financiaciones SAU,Corporate Bonds,75217849,8497896,Spain
Europe,Spain,FADE - Fondo de Amortizacion del Deficit Electrico,Government Related Bonds,485306751,54828557,Spain
Europe,Spain,Government of Spain,Government,45175404177,5103786900,Spain
Europe,Spain,Iberdrola Finanzas SAU,Corporate Bonds,282227972,31885303,Spain
Europe,Spain,Iberdrola International BV,Corporate Bonds,389430376,43996721,Netherlands
Europe,Spain,IE2 Holdco SAU,Corporate Bonds,75588126,8539729,Spain
Europe,Spain,IM Cedulas 9 Fondo de Titulazion de Activos,Securitized Bonds,500225575,56514043,Spain
Europe,Spain,Inmobiliaria Colonial SA,Corporate Bonds,122409892,13829517,Spain
Europe,Spain,Instituto de Credito Oficial,Government Related Bonds,5640131201,637205760,Spain
Europe,Spain,Junta Comunidades de Castilla-La Mancha,Government Related Bonds,45103491,5095662,Spain
Europe,Spain,Programa Cedulas TDA Fondo de Titulizacion de Activos,Securitized Bonds,623464706,70437245,Spain
Europe,Spain,Red Electrica Financiaciones SA Unipersonal,Corporate Bonds,166901536,18856054,Spain
Europe,Spain,Repsol International Finance BV,Corporate Bonds,569695237,64362525,Netherlands
Europe,Spain,Santander Consumer Finance SA,Securitized Bonds,1746552037,197320413,Spain
Europe,Spain,Telefonica Emisiones SAU,Corporate Bonds,1609675869,181856538,Spain
Europe,Spain,Telefonica Europe BV,Corporate Bonds,66933328,7561934,Netherlands
Europe,Spain,Unicaja Banco SA,Securitized Bonds,506697041,57245171,Spain
Europe,Spain,Xunta de Galicia,Government Related Bonds,218066846,24636563,Spain
Europe,Sweden,Alfa Laval Treasury International AB,Corporate Bonds,57563398,6503347,Sweden
Europe,Sweden,Atlas Copco AB,Corporate Bonds,318098134,35937810,Sweden
Europe,Sweden,City of Gothenburg Sweden,Government Related Bonds,276450351,31232564,Sweden
Europe,Sweden,Government of Sweden,Government,15231502779,1720811264,Sweden
Europe,Sweden,Investor AB,Corporate Bonds,278064744,31414953,Sweden
Europe,Sweden,Kommuninvest I Sverige AB,Government Related Bonds,2561691278,289412494,Sweden
Europe,Sweden,Lansforsakringar Hypotek AB,Corporate Bonds/Securitized Bonds,1133341236,128041625,Sweden
Europe,Sweden,Molnlycke Holding AB,Corporate Bonds,171947817,19426169,Sweden
Europe,Sweden,Nordea Bank AB,Corporate Bonds,1178203484,133110032,Sweden
Europe,Sweden,Nordea Hypotek AB,Securitized Bonds,3055669672,345220748,Sweden
Europe,Sweden,Scania CV AB,Corporate Bonds,39173765,4425739,Sweden
Europe,Sweden,Skandinaviska Enskilda Banken AB,Corporate Bonds/Securitized Bonds,6654644808,751822582,Sweden
Europe,Sweden,SKF AB,Corporate Bonds,253810488,28674777,Sweden
Europe,Sweden,Stadshypotek AB,Corporate Bonds/Securitized Bonds,5680141934,641726057,Sweden
Europe,Sweden,Svenska Cellulosa AB SCA,Corporate Bonds,698200873,78880721,Sweden
Europe,Sweden,Svenska Handelsbanken AB,Corporate Bonds,1199825808,135552860,Sweden
Europe,Sweden,Svensk Exportkredit AB,Government Related Bonds,5088903132,574929602,Sweden
Europe,Sweden,Sveriges Sakerstallda Obligationer AB,Securitized Bonds,1435407373,162168186,Sweden
Europe,Sweden,Swedbank AB,Corporate Bonds/Securitized Bonds,1898750679,214515377,Sweden
Europe,Sweden,Swedbank Hypotek AB,Corporate Bonds/Securitized Bonds,9738928777,1100276091,Sweden
Europe,Sweden,TeliaSonera AB,Corporate Bonds,578772563,65388055,Sweden
Europe,Sweden,Volvo Treasury AB,Corporate Bonds,94687474,10697518,Sweden
Europe,Switzerland,ABB Finance USA Inc,Corporate Bonds,177196720,20019174,United States
Europe,Switzerland,Adecco International Financial Services BV,Corporate Bonds,167430793,18915848,Netherlands
Europe,Switzerland,Ciba Specialty Chemicals Finance Luxembourg SA,Corporate Bonds,65631969,7414911,Luxembourg
Europe,Switzerland,Credit Suisse AG,Corporate Bonds/Securitized Bonds,10088071749,1139721257,Switzerland
Europe,Switzerland,Credit Suisse Group Funding Guernsey Ltd,Corporate Bonds,1382738731,156217835,Guernsey
Europe,Switzerland,Geberit International BV,Corporate Bonds,144387316,16312463,Netherlands
Europe,Switzerland,Government of Switzerland,Government,17967939537,2029965998,Switzerland
Europe,Switzerland,Holcim GB Finance Ltd,Corporate Bonds,74910608,8463184,Bermuda
Europe,Switzerland,Holcim US Finance Sarl & Cie SCS,Corporate Bonds,48870835,5521286,Luxembourg
Europe,Switzerland,Nestle Finance International Ltd,Corporate Bonds,420840081,47545299,Luxembourg
Europe,Switzerland,Nestle Holdings Inc,Corporate Bonds,316341287,35739326,United States
Europe,Switzerland,Novartis Capital Corp,Corporate Bonds,2500508251,282500212,United States
Europe,Switzerland,Novartis Finance SA,Corporate Bonds,310444211,35073092,Luxembourg
Europe,Switzerland,Novartis Securities Investment Ltd,Corporate Bonds,255541236,28870312,Bermuda
Europe,Switzerland,Roche Holdings Inc,Corporate Bonds,2321605226,262288264,United States
Europe,Switzerland,Syngenta Finance NV,Corporate Bonds,85501975,9659767,Netherlands
Europe,Switzerland,Transocean Inc,Corporate Bonds,236958999,26770944,Cayman Islands
Europe,Switzerland,UBS AG,Corporate Bonds/Securitized Bonds,7752852382,875894907,Switzerland
Europe,Switzerland,UBS Group Funding Jersey Ltd,Corporate Bonds,220908061,24957556,Jersey
Europe,Switzerland,Zuercher Kantonalbank,Government Related Bonds,197865843,22354312,Switzerland
Asia,Taiwan,Government of Taiwan,Government,9105094851,1028667362,Taiwan
Asia,Taiwan,TSMC Global Ltd,Corporate Bonds,786383143,88843300,British Virgin Islands
Asia,Thailand,Government of Thailand,Government,9967309280,1126077862,Thailand
Africa,Tunisia,Government of Tunisia,Government Related Bonds,1169517353,132128698,Tunisia
Europe,Turkey,Government of Turkey,Government,27483845569,3105045622,Turkey
Europe,Ukraine,Government of Ukraine,Government Related Bonds,1727771081,195198595,Ukraine
Middle East,United Arab Emirates,Abu Dhabi Government International Bond,Government,155888880,17611876,United Arab Emirates
Middle East,United Arab Emirates,Abu Dhabi National Energy Co PJSC,Government Related Bonds,85487445,9658125,United Arab Emirates
Middle East,United Arab Emirates,Emirates Telecommunications Group Co PJSC,Government Related Bonds,1746487389,197313109,United Arab Emirates
Middle East,United Arab Emirates,IPIC GMTN Ltd,Government Related Bonds,305733176,34540853,Cayman Islands
Middle East,United Arab Emirates,MDC-GMTN B.V.,Government Related Bonds,445044649,50279861,Netherlands
Middle East,United Arab Emirates,Sharjah Sukuk Ltd,Government,446780398,50475961,Cayman Islands
Europe,United Kingdom,Abbey National Treasury Services PLC/United Kingdom,Corporate Bonds/Securitized Bonds,8035349024,907810563,United Kingdom
Europe,United Kingdom,Affordable Housing Finance Plc,Government Related Bonds,194884881,22017532,United Kingdom
Europe,United Kingdom,Amlin PLC,Corporate Bonds,133347278,15065191,United Kingdom
Europe,United Kingdom,Anglo American Capital PLC,Corporate Bonds,302283560,34151125,United Kingdom
Europe,United Kingdom,AstraZeneca PLC,Corporate Bonds,452136711,51081102,United Kingdom
Europe,United Kingdom,Aviva PLC,Corporate Bonds,444137902,50177419,United Kingdom
Europe,United Kingdom,Bank of Scotland PLC,Corporate Bonds/Securitized Bonds,9686616002,1094365944,United Kingdom
Europe,United Kingdom,Barclays Bank PLC,Corporate Bonds/Securitized Bonds,8321566031,940146535,United Kingdom
Europe,United Kingdom,Barclays PLC,Corporate Bonds/Securitized Bonds,987055195,111514650,United Kingdom
Europe,United Kingdom,BG Energy Capital PLC,Corporate Bonds,629262466,71092259,United Kingdom
Europe,United Kingdom,BP AMI Leasing Inc,Corporate Bonds,189514044,21410750,United States
Europe,United Kingdom,BP Capital Markets PLC,Corporate Bonds,3097821624,349982954,United Kingdom
Europe,United Kingdom,Bradford & Bingley PLC,Corporate Bonds/Securitized Bonds,2484522934,280694237,United Kingdom
